sid,name,addr
5712,7-ELEVEN(大強)(261843),高雄市鳳山區新強里大明路193號
5713,7-ELEVEN(大洋)(874610),高雄市鳳山區大明路142號144號
5714,7-ELEVEN(鳳駿)(254328),高雄市鳳山區北門里鳳松路108.110.112號1樓
5715,7-ELEVEN(建武)(935621),高雄市鳳山區武松里建國路二段2號
5716,7-ELEVEN(俊瑋)(942847),高雄市鳳山區忠義里光復路一段193號
5717,7-ELEVEN(海新)(996589),高雄市鳳山區國隆里新富路590巷13號15號
5718,7-ELEVEN(黃埔)(254133),高雄市鳳山區光遠路71號73號1樓
5719,7-ELEVEN(博瑞)(185752),高雄市鳳山區瑞興里博愛路221號223號
5720,7-ELEVEN(迦恩)(211778),高雄市鳳山區中山東路192巷86號
5721,7-ELEVEN(中東)(854443),高雄市鳳山區中山東路88號1樓仁愛路65號1樓
5722,7-ELEVEN(鳳東)(902425),高雄市鳳山區和德里中山路63號
5723,7-ELEVEN(海豚灣)(266309),屏東縣枋山鄉坊山村中山路三段61-3號1樓
5724,7-ELEVEN(維軒)(174291),屏東縣枋寮鄉人和村中山路二段143號
5725,7-ELEVEN(加祿堂)(188843),屏東縣枋山鄉加祿村加祿路155號
5726,7-ELEVEN(雙琉)(229333),屏東縣獅子鄉草埔六巷23-1號
5727,7-ELEVEN(家家福)(883278),屏東縣春日鄉七佳村自強一路14號
5728,7-ELEVEN(玉光)(920401),屏東縣佳冬鄉玉光村中山路67號69號1樓
5729,7-ELEVEN(南北棧)(263595),屏東縣枋山鄉枋山村中山路三段38號
5730,7-ELEVEN(家的)(110275),屏東縣恆春鎮城南里中正路67號1樓
5731,7-ELEVEN(滿州)(112787),屏東縣滿州鄉滿州村中山路56號1樓
5732,7-ELEVEN(恆春)(114130),屏東縣恆春鎮網紗里省北路45號47號49號1樓
5733,7-ELEVEN(日日春)(123271),屏東縣恆春鎮城北里中正路193號
5734,7-ELEVEN(恆北)(166625),屏東縣恆春鎮網紗里省北路374-3號1樓
5736,7-ELEVEN(船帆石)(141257),屏東縣恆春鎮船帆路720號1樓
5737,7-ELEVEN(墾丁)(253266),屏東縣恆春鎮墾丁里墾丁路78號1樓
5738,7-ELEVEN(鵝鑾鼻)(184173),屏東縣恆春鎮鵝鑾里鵝鑾路245.247.249.257號
5739,7-ELEVEN(大街)(263838),屏東縣恆春鎮墾丁里墾丁路225.227號1樓
5740,7-ELEVEN(雅客)(238762),屏東縣恆春鎮墾丁里墾丁路166號
5741,7-ELEVEN(壽元)(992026),屏東縣南州鄉壽元村勝利路5-15號1樓
5742,7-ELEVEN(新楓港)(115915),屏東縣枋山鄉楓港村舊庄路51之2號3號4號
5744,7-ELEVEN(有魚)(202279),屏東縣恆春鎮砂尾路16-65號
5745,7-ELEVEN(聯勝)(208004),屏東縣南州鄉壽元村大同路6號
5746,7-ELEVEN(屏鵝)(216946),屏東縣恆春鎮恆南路6-6號
5747,7-ELEVEN(南彎)(882219),屏東縣恆春鎮南灣里南灣路122號
5749,7-ELEVEN(楓港)(183561),屏東縣枋山鄉楓港村舊庄路21-3.21-4.21-5.21-6號1樓
5750,7-ELEVEN(佳冬)(188256),屏東縣佳冬鄉賴家村佳和路1號
5751,7-ELEVEN(滿豐)(202198),屏東縣車城鄉尖山路37號
5752,7-ELEVEN(隆山)(230171),屏東縣枋寮鄉中正大路412號1樓
5753,7-ELEVEN(車城)(934466),屏東縣車城鄉福安村中山路74號76號1樓
5754,7-ELEVEN(昱昇)(950859),屏東縣車城鄉溫泉村溫泉路125號
5755,7-ELEVEN(保鑫)(992277),屏東縣車城鄉新街村保新路71號
5756,7-ELEVEN(林邊)(170288),屏東縣林邊鄉仁和里中山路275號277號
5757,7-ELEVEN(林興)(250371),屏東縣林邊鄉中山路312號
5758,7-ELEVEN(僑勇)(208565),屏東縣枋寮鄉隆山村中山路92-2號1樓
5759,7-ELEVEN(五房)(972697),屏東縣新園鄉五房村五房路721號1樓
5760,7-ELEVEN(欣仙吉)(261496),屏東縣新園鄉仙吉路128號130號132號1樓
5761,7-ELEVEN(東源)(212531),屏東縣東港鎮水源路118號
5762,7-ELEVEN(新輔英)(214010),屏東縣東港鎮興台里中山路3號
5763,7-ELEVEN(新園)(860057),屏東縣新園鄉興龍村14鄰南興路319號
5764,7-ELEVEN(欣佳和)(120973),屏東縣萬巒鄉佳和村佳興路38之9號
5765,7-ELEVEN(萬巒)(142386),屏東縣萬巒鄉萬和村中正路52號1樓
5766,7-ELEVEN(新埤)(151807),屏東縣新埤鄉新埤村中正路72號
5767,7-ELEVEN(萬金)(166108),屏東縣萬巒鄉萬金村萬興路18號1樓
5768,7-ELEVEN(欣昌隆)(249061),屏東縣佳冬鄉昌隆村大豐路680號
5769,7-ELEVEN(鵬權)(186777),屏東縣潮州鎮永春里光春路139號1樓
5770,7-ELEVEN(潮昇)(262606),屏東縣潮州鎮三和里朝昇路316號
5771,7-ELEVEN(山和)(239950),屏東縣潮州鎮三和里延平路89號
5772,7-ELEVEN(新潮)(990868),屏東縣潮州鎮新榮里中山路121號123號1樓
5773,7-ELEVEN(彭城)(132600),屏東縣潮州鎮潮州路512-3號1樓
5774,7-ELEVEN(東隆)(248655),屏東縣東港鎮頂中里延平路107號
5775,7-ELEVEN(清順)(198998),屏東縣潮州鎮光華里光華路153號1樓
5776,7-ELEVEN(大幅)(230089),屏東縣竹田鄉連成路26號
5777,7-ELEVEN(英順)(239891),屏東縣潮州鎮介壽路145號1樓
5778,7-ELEVEN(友井)(950848),屏東縣潮州鎮三共里北門路2號6號1樓
5779,7-ELEVEN(白燈塔)(122382),屏東縣琉球鄉三民區大福村中正路303之2號1樓
5780,7-ELEVEN(花瓶岩)(182786),屏東縣琉球鄉本福村中山路51-5號1樓
5781,7-ELEVEN(小琉球)(892113),屏東縣琉球鄉本福村民生路61號
5782,7-ELEVEN(祥安)(911256),台南市安南區大安街58.60.62.64號1樓
5783,7-ELEVEN(逢安)(921518),台南市安南區海西里海中街73號
5784,7-ELEVEN(總頭寮)(155234),台南市安南區長溪路二段416號
5785,7-ELEVEN(安新)(923868),台南市安南區長溪路三段399號1樓
5786,7-ELEVEN(怡安)(940254),台南市安南區安和路二段27號之2
5787,7-ELEVEN(淵安)(965105),台南市安南區海佃路三段163號
5788,7-ELEVEN(新郡安)(988223),台南市安南區溪北里安和路一段105號1樓
5789,7-ELEVEN(和慶)(192819),台南市安南區安中路一段701巷33.35號
5790,7-ELEVEN(長和)(254007),台南市安南區長和一街39號
5791,7-ELEVEN(安南)(239938),台南市安南區安和路四段520號
5792,7-ELEVEN(淵中)(138251),台南市安南區安中路三段435號437號1樓
5793,7-ELEVEN(安學)(174567),台南市安南區南興里12鄰公學路五段685號一樓
5794,7-ELEVEN(學東)(212405),台南市安南區公學路六段679號1樓
5795,7-ELEVEN(本原)(883898),台南市安南區海佃路四段2號
5796,7-ELEVEN(新本安)(252986),台南市安南區淵東里安中路三段360號1樓
5797,7-ELEVEN(安佃)(932714),台南市安南區海佃路四段548號1樓
5798,7-ELEVEN(本興)(944577),台南市安南區公學路四段180號
5799,7-ELEVEN(安北)(121035),台南市安南區安中路一段546號552號
5800,7-ELEVEN(加吉吉)(160052),台南市安南區新順里培安路155號
5801,7-ELEVEN(明安)(210340),台南市安南區工業二路166號
5802,7-ELEVEN(環安)(217101),台南市安南區長和路二段12巷272號
5803,7-ELEVEN(九份子)(167569),台南市安南區國安里九份子大道6號1樓
5804,7-ELEVEN(富里)(263399),台南市安南區安富里府安路五段154號155號156號
5805,7-ELEVEN(台江)(253004),台南市安南區安中路二段140號1樓
5806,7-ELEVEN(國銨)(241012),台南市安南區國安街111號113號
5807,7-ELEVEN(安富)(912097),台南市安南區安富街341、343、345號
5808,7-ELEVEN(長溪)(965057),台南市安南區安慶里長溪路一段307號
5810,7-ELEVEN(成醫)(132910),台南市北區小東路35號(成大醫院門診一樓)
5811,7-ELEVEN(修齊)(153973),台南市北區成功路54號
5812,7-ELEVEN(成大)(180872),台南市北區勝利路138號B1樓
5813,7-ELEVEN(公平)(855055),台南市北區公園路694號
5814,7-ELEVEN(聖賢)(871747),台南市北區大豐里文賢路315號
5815,7-ELEVEN(德緯)(250441),台南市北區成德里育德二路20鄰308號
5816,7-ELEVEN(和緯)(163785),台南市北區成功里和緯路二段252號
5817,7-ELEVEN(文成)(180757),台南市北區文元里文成路775號
5818,7-ELEVEN(北安)(184667),台南市北區公園路599-11號
5819,7-ELEVEN(道成)(254454),台南市北區北門路二段500號
5820,7-ELEVEN(育德)(262042),台南市北區民德路87號
5821,7-ELEVEN(文賢)(174110),台南市北區文賢路1116號
5822,7-ELEVEN(海裕)(180458),台南市北區雙安里海安路三段219巷5號1樓
5823,7-ELEVEN(新大港)(215231),台南市北區大和里大港街140號1樓2樓
5824,7-ELEVEN(湖美)(962863),台南市北區大豐里27鄰中華北路一段143號
5825,7-ELEVEN(鈺勝)(262282),台南市北區小東路307巷75號77號1樓
5826,7-ELEVEN(北園)(193568),台南市北區北園街6號之6 1樓
5827,7-ELEVEN(日通)(229528),台南市北區東興路二段47號1樓
5828,7-ELEVEN(豐盛)(248622),台南市北區勝利路192號194號
5829,7-ELEVEN(常勝)(261050),台南市北區長榮里長勝路1號
5830,7-ELEVEN(寶園)(982443),台南市北區元寶里北園街78號78-1號78-2號78-3號1樓
5832,7-ELEVEN(公園)(822169),台南市北區公園路1072-1號2號3號
5833,7-ELEVEN(南科大)(138022),台南市永康區中正路529號
5834,7-ELEVEN(南應大)(180425),台南市永康區鹽行里中正七街27.29號1樓
5835,7-ELEVEN(尚頂)(253967),台南市永康區中正南路314號
5836,7-ELEVEN(愷傑)(251190),台南市永康區中正北路122號
5837,7-ELEVEN(創意)(260909),台南市永康區鹽行里中正二街268號
5838,7-ELEVEN(時尚)(261740),台南市永康區鹽洲里仁愛街19號21號1樓
5840,7-ELEVEN(精工)(905343),台南市永康區中正北路735號
5841,7-ELEVEN(瓏埔)(997995),台南市永康區龍埔街108號
5842,7-ELEVEN(信雄)(164700),台南市永康區南台街1號
5843,7-ELEVEN(南台)(166957),台南市永康區南台街1號1樓
5844,7-ELEVEN(仁發)(180621),台南市永康區東橋里東橋六街61號
5845,7-ELEVEN(新奇美)(186858),台南市永康區甲頂路18、20號
5846,7-ELEVEN(六甲頂)(212106),台南市永康區尚頂里中正南路325號1樓
5847,7-ELEVEN(鹽行)(931386),台南市永康區鹽洲里鹽洲二街83號
5848,7-ELEVEN(伍鈺)(167916),台南市永康區永華路406號408號
5849,7-ELEVEN(雙鈺)(198219),台南市永康區永華路399號1樓
5850,7-ELEVEN(仁灣)(943208),台南市永康區大仁街11巷1號
5851,7-ELEVEN(鈺廣)(970174),台南市永康區大灣里民族路409號一樓
5852,7-ELEVEN(忠勇)(164766),台南市永康區成功里小東路4鄰637號1樓
5853,7-ELEVEN(辰佳)(182546),台南市永康區永大路二段11號
5854,7-ELEVEN(華康)(197618),台南市永康區中華路10巷2號1樓、中華路8-7號1樓
5856,7-ELEVEN(崑教)(199511),台南市永康區崑大路195號
5857,7-ELEVEN(華勇)(212298),台南市永康區華興街122號1、2樓
5858,7-ELEVEN(五王)(144131),台南市永康區中華二路146號1樓
5859,7-ELEVEN(白金)(154998),台南市永康區復國一路357號
5860,7-ELEVEN(永燕)(211712),台南市永康區中山南路518號
5861,7-ELEVEN(詠信)(922670),台南市永康區復華七街68號
5862,7-ELEVEN(永嘉)(950620),台南市永康區二王路139號
5863,7-ELEVEN(華東)(149044),台南市永康區中華路472號
5864,7-ELEVEN(好巧)(169875),台南市永康區安康里中華西街152號
5865,7-ELEVEN(康興)(213796),台南市永康區中華路196號1樓
5866,7-ELEVEN(永臻)(229285),台南市永康區中山東路59號
5867,7-ELEVEN(永一)(121769),台南市永康區正強街221號1樓
5868,7-ELEVEN(永龍)(143312),台南市永康區埔園里中山路398號
5869,7-ELEVEN(鑫歐洲)(200284),台南市永康區埔園街339號
5870,7-ELEVEN(奇蹟)(240097),台南市永康區永大路三段299號
5871,7-ELEVEN(龍華)(249728),台南市永康區烏竹里自強路825-1號
5872,7-ELEVEN(新真愛)(263665),台南市永康區東橋六街208號1樓
5873,7-ELEVEN(大橋)(874399),台南市永康區大橋里中華路747號1樓、中華西街285號1樓
5874,7-ELEVEN(文炳)(890324),台南市永康區南台街1號
5875,7-ELEVEN(東江)(941062),台南市永康區尚頂里23鄰南台街43號1樓
5876,7-ELEVEN(西勢)(121688),台南市永康區西勢里富強路一段304號306巷8號1樓
5877,7-ELEVEN(永科)(131630),台南市永康區新樹里3鄰中山北路634巷7號
5878,7-ELEVEN(庭園)(910976),台南市永康區埔園里龍國街77號
5879,7-ELEVEN(永大春)(922821),台南市永康區中山北路431號
5880,7-ELEVEN(樂豐)(132253),台南市南區新都路460號
5881,7-ELEVEN(土定里)(212254),台南市南區永成路三段319號1樓
5882,7-ELEVEN(少觀)(971498),台南市南區大林路113號
5883,7-ELEVEN(國民)(985822),台南市南區國民路152號1樓
5884,7-ELEVEN(建平)(261946),台南市安平區建平七街689號
5885,7-ELEVEN(安運)(199577),台南市安平區平安里華平路742號1樓
5886,7-ELEVEN(文硯)(231853),台南市安平區文平路278號1.2樓
5887,7-ELEVEN(豐平)(981602),台南市安平區平豐路430號1樓
5888,7-ELEVEN(水交社)(230012),台南市南區西門路一段292、296號
5889,7-ELEVEN(文南)(253510),台南市南區健康路二段268-1、270號
5891,7-ELEVEN(公道)(262053),台南市南區夏林路1-16號、1-17號
5892,7-ELEVEN(文五)(262307),台南市安平區文平路217號1樓
5893,7-ELEVEN(期建)(143389),台南市安平區文平里建平路277號
5894,7-ELEVEN(全興)(150882),台南市南區新樂路72號
5895,7-ELEVEN(天期)(195298),台南市安平區國平路198號1樓
5896,7-ELEVEN(南建平)(229436),台南市安平區建平路19、21、23號1樓
5897,7-ELEVEN(華平)(968104),台南市安平區健康路三段242號
5898,7-ELEVEN(南德)(261289),台南市南區中華南路二段101之1號
5899,7-ELEVEN(西濱)(254753),台南市南區中華南路二段317號319號
5900,7-ELEVEN(丞芯)(228640),台南市南區萬年七街380號
5901,7-ELEVEN(立興)(894407),台南市南區灣裡路265號
5902,7-ELEVEN(喜樹)(901466),台南市南區喜東里10鄰明興路732號
5903,7-ELEVEN(正旺)(943666),台南市南區明興路917號
5904,7-ELEVEN(鯤鯓)(968780),台南市南區南都里鯤鯓路20號
5905,7-ELEVEN(慶平)(250854),台南市安平區慶平路235號1樓
5906,7-ELEVEN(永華東)(149550),台南市安平區永華路二段210號
5907,7-ELEVEN(怡平)(165127),台南市安平區文平路462號1樓
5908,7-ELEVEN(七美)(153869),澎湖縣七美鄉南港村南滬50號51號
5909,7-ELEVEN(湖西)(130095),澎湖縣湖西鄉湖西村湖西140之1號
5910,7-ELEVEN(鎖港)(151391),澎湖縣馬公市鎖港里鎖管港段1439號
5911,7-ELEVEN(澎興)(166740),澎湖縣馬公市興仁里雙頭掛1之2號
5912,7-ELEVEN(澎科大)(228008),澎湖縣馬公市六合路300號
5913,7-ELEVEN(澎港)(262064),澎湖縣馬公市鎖港里292號1樓
5914,7-ELEVEN(永興順)(237932),澎湖縣湖西鄉隘門34之2號
5915,7-ELEVEN(井垵)(941833),澎湖縣馬公市井垵里1-18號
5916,7-ELEVEN(澎衛)(142869),澎湖縣馬公市西衛里光復路408號
5917,7-ELEVEN(北岸)(184140),澎湖縣馬公市西文里新店路359號1樓
5918,7-ELEVEN(南洋)(195483),澎湖縣馬公市新營路25號1樓
5919,7-ELEVEN(澎灣)(880590),澎湖縣馬公市中華路56號
5920,7-ELEVEN(新澎湖)(901891),澎湖縣馬公市重慶里民權路98號
5921,7-ELEVEN(跨海)(188201),澎湖縣西嶼鄉合界村3-1號
5922,7-ELEVEN(講美)(264462),澎湖縣白沙鄉講美村78號1樓
5923,7-ELEVEN(白沙)(900795),澎湖縣白沙鄉赤崁村20鄰大赤崁351號1樓
5924,7-ELEVEN(漁翁)(951106),澎湖縣西嶼鄉外垵村113號
5925,7-ELEVEN(馬公)(987806),澎湖縣馬公市光復路59號
5926,7-ELEVEN(文澳)(120467),澎湖縣馬公市文山路53號1樓
5927,7-ELEVEN(澎文)(153892),澎湖縣馬公市東文里文山路282號
5928,7-ELEVEN(馬航)(181750),澎湖縣湖西鄉隘門村126之5號1樓(馬公航空站一樓航廈)
5929,7-ELEVEN(天人菊)(892571),澎湖縣馬公市中央里仁愛路69號
5930,7-ELEVEN(西衛)(900762),澎湖縣馬公市光榮里光復路297號
5931,7-ELEVEN(文光)(922201),澎湖縣馬公市光榮里三多路338號
5932,7-ELEVEN(新台澎)(930545),澎湖縣馬公市中正路85號
5933,7-ELEVEN(竹滬)(261614),高雄市路竹區華正路390號
5934,7-ELEVEN(岡燕)(252908),高雄市岡山區岡山路264號、266號1樓
5935,7-ELEVEN(維仁)(192565),高雄市岡山區維仁路79號
5936,7-ELEVEN(岡農)(237987),高雄市岡山區壽天里公園東路154號
5937,7-ELEVEN(崗埔)(230115),高雄市岡山區華崗里華崗路150號
5938,7-ELEVEN(森鴻)(897886),高雄市岡山區大德一路160號
5939,7-ELEVEN(程香)(965231),高雄市岡山區後紅里大仁南路133號
5940,7-ELEVEN(東敏)(967606),高雄市湖內區湖東里東方路103-1號103-2號
5941,7-ELEVEN(瑞蓁)(138561),高雄市湖內區海埔里信義路4號
5942,7-ELEVEN(興達港)(174187),高雄市茄萣區崎漏里民治路188號
5943,7-ELEVEN(興達)(914347),高雄市茄萣區茄萣路一段350號
5944,7-ELEVEN(千湖)(950479),高雄市湖內區葉厝里保生路135號137號
5945,7-ELEVEN(湖慧)(954666),高雄市湖內區中山路一段540-1號
5946,7-ELEVEN(展欣)(972309),高雄市茄萣區嘉安里仁愛路三段120號
5947,7-ELEVEN(圓興)(111382),高雄市旗山區旗甲路二段373號1樓
5948,7-ELEVEN(觀亭)(116608),高雄市內門區觀亭里南屏路78號
5949,7-ELEVEN(實大)(123385),高雄市內門區內南里大學路200號
5950,7-ELEVEN(好鄰居)(142711),高雄市內門區內門里內門99之19號
5951,7-ELEVEN(那瑪夏)(228606),高雄市那瑪夏區達卡努瓦里秀嶺巷205-1號
5952,7-ELEVEN(月美)(944360),高雄市杉林區月眉里清水路46號46號之1.48號1樓
5953,7-ELEVEN(新甲仙)(981015),高雄市甲仙區西安里文化路56號58號1樓
5954,7-ELEVEN(六龜)(123374),高雄市六龜區義寶里光復路94號、96號、98號
5955,7-ELEVEN(桃源)(212162),高雄市桃源區桃源里北進巷43-1號
5956,7-ELEVEN(茂林)(230791),高雄市茂林區茂林巷12-6號
5957,7-ELEVEN(寶來)(902229),高雄市六龜區寶來里中正路84號86號
5958,7-ELEVEN(興壇)(911636),高雄市美濃區中壇里忠孝路一段1號
5959,7-ELEVEN(龍肚)(968067),高雄市美濃區龍山里中華路58號1樓
5960,7-ELEVEN(荖濃)(968757),高雄市六龜區荖濃里南橫路45號1F
5961,7-ELEVEN(柯達)(970299),高雄市美濃區中正路二段819號821號1樓
5962,7-ELEVEN(路新)(209199),高雄市路竹區環球路77-5號
5963,7-ELEVEN(肯娣)(211446),高雄市岡山區壽華路6號1樓
5964,7-ELEVEN(竹圍東)(263207),高雄市岡山區竹圍東街93號1樓
5965,7-ELEVEN(蓮馨)(212014),高雄市阿蓮區和平路136號
5966,7-ELEVEN(阿蓮)(236836),高雄市阿蓮區中山路15號17號19號
5967,7-ELEVEN(蓮山)(251628),高雄市阿蓮區民生路92號
5968,7-ELEVEN(蕙馨)(954530),高雄市阿蓮區阿蓮里中正路188-8號
5969,7-ELEVEN(傳生)(998091),高雄市阿蓮區中正路407號
5970,7-ELEVEN(環球)(151922),高雄市路竹區環球路201之27號
5971,7-ELEVEN(路園)(932172),高雄市路竹區下坑里太平路342-2號
5972,7-ELEVEN(旗山)(831554),高雄市旗山區中山路72號
5973,7-ELEVEN(新永光)(903901),高雄市旗山區南洲里旗南二路91之1號
5974,7-ELEVEN(新林眾)(911108),高雄市旗山區延平一路78-1號
5975,7-ELEVEN(正美)(913193),高雄市美濃區泰安里中正路一段21號23號
5976,7-ELEVEN(旗盟)(966533),高雄市旗山區大德里延平一路710-1號
5977,7-ELEVEN(新旗美)(972516),高雄市旗山區東平里延平二路136號
5978,7-ELEVEN(月光山)(980702),高雄市美濃區泰安里泰安路59號
5979,7-ELEVEN(天公)(252366),台南市中西區忠義路二段109號
5980,7-ELEVEN(南醫)(129213),台南市中西區民族路二段76號之13
5981,7-ELEVEN(郡王)(252012),台南市中西區府前路一段144號
5982,7-ELEVEN(赤崁)(165677),台南市中西區民族路二段331號
5983,7-ELEVEN(府醫)(173564),台南市中西區赤崁里中山路125號
5984,7-ELEVEN(開山)(251743),台南市中西區開山路245號1樓
5985,7-ELEVEN(武德)(936484),台南市中西區青年路134號
5986,7-ELEVEN(湖華)(262293),台南市中西區西湖街3號
5987,7-ELEVEN(武聖)(842060),台南市中西區武聖路47號49號
5988,7-ELEVEN(頂美)(896333),台南市中西區西和路1號3號
5990,7-ELEVEN(永福)(189019),台南市中西區永福路二段65號1樓
5991,7-ELEVEN(明倫)(230458),台南市中西區金華路三段88號1.2樓
5992,7-ELEVEN(新永華)(254546),台南市中西區永華路一段248號1樓
5993,7-ELEVEN(新運河)(973014),台南市中西區府前路二段239號1樓
5994,7-ELEVEN(大五)(139335),台南市中西區法華里大同路一段218號220號
5995,7-ELEVEN(晶越)(159133),台南市中西區西門路一段658號B2
5996,7-ELEVEN(友愛)(253141),台南市中西區友愛街197之199號
5997,7-ELEVEN(體育)(252252),台南市中西區健康路一段166號
5998,7-ELEVEN(帝標)(173885),台南市東區龍山街109號111號
5999,7-ELEVEN(東發)(255321),台南市東區中華東路三段379號
6000,7-ELEVEN(福耀)(198747),台南市東區崇明路377號、377-1號
6002,7-ELEVEN(大世紀)(195988),台南市東區自由路三段108號1樓
6003,7-ELEVEN(裕信)(238153),台南市東區裕信路352號
6004,7-ELEVEN(裕興)(238647),台南市東區復興里裕文路76號1樓
6005,7-ELEVEN(裕平)(965264),台南市東區關聖里裕信路177號1樓
6006,7-ELEVEN(一心)(854557),台南市東區中華東路一段24號
6007,7-ELEVEN(東敬)(254270),台南市東區莊敬路90號1樓;東平路35-1號、35-2號1樓
6009,7-ELEVEN(東龍)(165264),台南市東區東門路一段362號
6010,7-ELEVEN(億載)(217363),台南市東區大同路二段95-3號
6011,7-ELEVEN(致聖)(251536),台南市東區北門路二段12號
6012,7-ELEVEN(自由)(144980),台南市東區和平里自由路二段37號
6013,7-ELEVEN(鼎亨)(188991),台南市東區德東街101號
6014,7-ELEVEN(沐東風)(194284),台南市東區德昌路58號
6015,7-ELEVEN(東萬)(232373),台南市東區中華東路三段141號1樓
6016,7-ELEVEN(市醫)(874757),台南市東區崇德路685號687號
6017,7-ELEVEN(吉吉好)(962771),台南市東區崇德路670號
6018,7-ELEVEN(裕豐)(166061),台南市東區東門路二段289、291、293號1樓
6019,7-ELEVEN(勝堉)(208428),台南市東區育樂街1號
6020,7-ELEVEN(長寧)(833055),台南市東區長榮路三段12號
6021,7-ELEVEN(慶東)(251732),台南市東區青年路416號
6022,7-ELEVEN(祥發)(947912),台南市東區裕豐街187號189號191號1樓
6023,7-ELEVEN(東澓)(144979),台南市東區富農街一段167號1樓
6024,7-ELEVEN(新東)(165138),台南市東區林森路二段84號
6025,7-ELEVEN(森田)(860448),台南市東區東門里東門路一段199號
6026,7-ELEVEN(立東)(950974),台南市東區東門路三段220號
6027,7-ELEVEN(大埕)(111153),台南市七股區大珵里272號1樓
6028,7-ELEVEN(新北中)(112525),台南市佳里區延平路195號
6029,7-ELEVEN(佳文)(122131),台南市佳里區佳西路215號1樓
6030,7-ELEVEN(愛佳)(229713),台南市佳里區仁愛路269號1樓
6031,7-ELEVEN(七股)(903439),台南市七股區七股里14鄰154-1號
6032,7-ELEVEN(新佳忠)(990156),台南市佳里區安西里忠孝路212號1樓
6033,7-ELEVEN(佳龍)(120397),台南市佳里區建南里勝利路216號1樓
6034,7-ELEVEN(後營)(138675),台南市西港區營西里1號
6035,7-ELEVEN(塭內)(198437),台南市佳里區塭內里塭子內12-1號
6037,7-ELEVEN(佳成)(211284),台南市佳里區興化里佳里興570-51號1樓
6038,7-ELEVEN(慶安)(882552),台南市西港區慶安里新興街25-2號
6039,7-ELEVEN(西港)(165079),台南市西港區西港里中山路366-1號
6040,7-ELEVEN(喬興)(193199),台南市西港區慶安里新興街8-77.8-78號
6041,7-ELEVEN(海寮)(216809),台南市安定區海寮里海寮街8號
6042,7-ELEVEN(安科)(229735),台南市安定區嘉同里六塊寮10-13.10-15號
6043,7-ELEVEN(港龍)(873363),台南市安定區港南里163號
6044,7-ELEVEN(新吉)(971487),台南市安定區新吉里新吉126之12_126之13號
6045,7-ELEVEN(善安)(126993),台南市安定區蘇林里7號
6046,7-ELEVEN(大營)(151977),台南市新市區大營里136-1號
6047,7-ELEVEN(興農)(932884),台南市善化區興農路4號1樓
6048,7-ELEVEN(水道)(230698),台南市山上區山上里249、249-1、249-2號
6049,7-ELEVEN(樹谷)(993384),台南市新市區中心路2號1樓
6050,7-ELEVEN(新凱)(970266),台南市新市區社內里12之5號
6051,7-ELEVEN(新樹人)(143231),台南市善化區光文里中山路143-2號
6052,7-ELEVEN(善成)(241562),台南市善化區中正路386號
6053,7-ELEVEN(安高)(965633),台南市安定區港尾里港子尾37-28號
6054,7-ELEVEN(六分寮)(942652),台南市善化區田寮里六分寮74-1號74-2號
6055,7-ELEVEN(牛墟)(951874),台南市善化區什乃里什乃190號
6056,7-ELEVEN(新雙新)(980838),台南市新市區永就里中山路227號1樓
6057,7-ELEVEN(新市)(199027),台南市新市區華興街48號1樓
6058,7-ELEVEN(佳東)(211893),台南市佳里區進學路7號1樓
6059,7-ELEVEN(高長)(941936),台南市新市區新和里仁愛街169號171號
6060,7-ELEVEN(新墘)(954312),台南市新市區港墘里民族路118號
6061,7-ELEVEN(新大內)(970277),台南市大內區石城里石子瀨122之153號
6062,7-ELEVEN(世川)(121253),嘉義縣水上鄉內溪村中義路992號1樓
6063,7-ELEVEN(北雄)(183446),嘉義縣水上鄉粗溪村中山路二段381號
6064,7-ELEVEN(新兆軒)(982188),嘉義縣水上鄉民生村忠孝街149號151號
6065,7-ELEVEN(麻善)(954183),台南市麻豆區晉江里民權路10-1號
6066,7-ELEVEN(新曾文)(968263),台南市麻豆區東角里興中路177號179號
6067,7-ELEVEN(新進)(885115),台南市新營區中正路33之14號15號
6068,7-ELEVEN(學甲)(153744),台南市學甲區仁得里華宗路321號
6069,7-ELEVEN(學成)(253886),台南市學甲區慈生里中正路296號
6070,7-ELEVEN(超順)(881308),台南市學甲區中正路143號
6071,7-ELEVEN(新國)(111821),台南市新營區民治東路1號1樓
6072,7-ELEVEN(崇原)(124676),台南市東山區東原里24鄰前大埔191號1樓
6073,7-ELEVEN(林鳳營)(130110),台南市六甲區中社里林鳳營111-8號1樓
6074,7-ELEVEN(新天地)(248954),台南市柳營區太康里22鄰201-10號
6075,7-ELEVEN(果毅)(209281),台南市柳營區果毅里果毅後14-1號1樓
6076,7-ELEVEN(東金)(231358),台南市東山區新東路一段19號1樓
6077,7-ELEVEN(隆田)(871714),台南市官田區隆田里14鄰文化街130號
6078,7-ELEVEN(代天府)(179573),台南市北門區鯤江里976號
6079,7-ELEVEN(鹽新)(966212),台南市鹽水區橋南里忠孝路93號
6080,7-ELEVEN(太子宮)(116826),台南市新營區太北里太子宮142-34號
6081,7-ELEVEN(七甲)(132482),台南市六甲區六甲里中正路321之1號
6082,7-ELEVEN(上營)(931836),台南市下營區中營里1286號
6083,7-ELEVEN(烏山頭)(942607),台南市官田區湖山里98-4號98-5號
6084,7-ELEVEN(仙草埔)(165699),台南市白河區仙草里仙草6之30號
